[2023-04-26 11:04:47,180985] admin.INFO  [79461059] [6e688321] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_homepage"]  [GET, /bkadmin/?fbclid=IwAR0u5s49-hG0hyVwgMvJP7qUgIIYLHppyp8rle5UsbND6lrofkE0exrp1Rg, 61.26.27.157, https://biken-shop-mall.com/bkadmin/?fbclid=IwAR0u5s49-hG0hyVwgMvJP7qUgIIYLHppyp8rle5UsbND6lrofkE0exrp1Rg, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:04:56,777812] admin.INFO  [NULL] [564e7907] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /bkadmin/product, 61.26.27.157, https://biken-shop-mall.com/bkadmin/?fbclid=IwAR0u5s49-hG0hyVwgMvJP7qUgIIYLHppyp8rle5UsbND6lrofkE0exrp1Rg, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:04:56,781826] admin.INFO  [79461059] [564e7907] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_product"]  [GET, /bkadmin/product, 61.26.27.157, https://biken-shop-mall.com/bkadmin/?fbclid=IwAR0u5s49-hG0hyVwgMvJP7qUgIIYLHppyp8rle5UsbND6lrofkE0exrp1Rg, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:04:56,789593] admin.INFO  [79461059] [564e7907] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_product"]  [GET, /bkadmin/product, 61.26.27.157, https://biken-shop-mall.com/bkadmin/?fbclid=IwAR0u5s49-hG0hyVwgMvJP7qUgIIYLHppyp8rle5UsbND6lrofkE0exrp1Rg, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:04:56,805861] admin.INFO  [79461059] [564e7907] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_product"]  [GET, /bkadmin/product, 61.26.27.157, https://biken-shop-mall.com/bkadmin/?fbclid=IwAR0u5s49-hG0hyVwgMvJP7qUgIIYLHppyp8rle5UsbND6lrofkE0exrp1Rg, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:04:56,806605] admin.INFO  [79461059] [564e7907] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_product"]  [GET, /bkadmin/product, 61.26.27.157, https://biken-shop-mall.com/bkadmin/?fbclid=IwAR0u5s49-hG0hyVwgMvJP7qUgIIYLHppyp8rle5UsbND6lrofkE0exrp1Rg, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:04:58,665146] admin.INFO  [NULL] [d75ada9e] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /bkadmin/product, 61.26.27.157, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:04:58,668741] admin.INFO  [79461059] [d75ada9e] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_product"]  [POST, /bkadmin/product, 61.26.27.157, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:04:58,672472] admin.INFO  [79461059] [d75ada9e] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_product"]  [POST, /bkadmin/product, 61.26.27.157, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
[2023-04-26 11:04:58,716852] admin.INFO  [79461059] [d75ada9e] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_product"]  [POST, /bkadmin/product, 61.26.27.157, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36]
